HAEIN	ORYSJ	0.6056	***	8.4575	5.195	4.3394	
HAEIN	RAT	0.577	***	7.7836	4.7811	3.9936	
HAEIN	MOUSE	0.5885	***	7.9449	4.8802	4.0764	
HAEIN	HUMAN	0.6035	***	8.0992	4.9749	4.1555	
9NOCA1	METJA	0.0978	0.0526	1.3342	0.8196	0.6846	
9NOCA1	STAA8	0.0767	0.1103	1.1907	0.7314	0.6109	
9NOCA1	SHIDS	0.1027	0.002	1.8454	1.1336	0.9469	
9NOCA1	PSEAE	0.0649	0.0603	1.3125	0.8062	0.6734	
9NOCA1	ECOLI	0.0652	0.1048	1.2024	0.7386	0.6169	
9NOCA1	NEIG1	0.1068	0.0301	1.4336	0.8806	0.7356	
9NOCA1	SALTY	0.0913	0.0043	1.7414	1.0697	0.8935	
9NOCA1	MYCLE	0.1246	0.0164	1.5335	0.942	0.7868	
9NOCA1	MYCTU	0.1142	***	2.0187	1.24	1.0357	
9NOCA1	CAMJE	0.1156	0.0141	1.5582	0.9571	0.7995	
9NOCA1	HELPY	0.1383	0.0037	1.7574	1.0795	0.9017	
9NOCA1	MYCUL	0.2544	***	5.3168	3.2658	2.728	
9NOCA1	9EURO2	0.2686	***	6.0425	3.7116	3.1003	
9NOCA1	9PEZI1	0.2896	***	5.9419	3.6498	3.0487	
9NOCA1	SPOS1	0.3241	***	6.1953	3.8054	3.1787	
9NOCA1	SCHPO	0.3236	***	5.6356	3.4617	2.8915	
9NOCA1	DICDI	0.3954	***	8.3209	5.1111	4.2693	
9NOCA1	DRAME	0.4071	***	9.1965	5.6489	4.7186	
9NOCA1	9EURO1	0.352	***	7.5298	4.6252	3.8634	
9NOCA1	TRITR	0.3761	***	8.0944	4.972	4.1531	
9NOCA1	YEAST	0.379	***	6.5359	4.0147	3.3535	
9NOCA1	SCHMA	0.4096	***	9.0419	5.554	4.6392	
9NOCA1	AJECG	0.4012	***	7.9864	4.9057	4.0977	
9NOCA1	PARBA	0.4316	***	8.4038	5.162	4.3119	
9NOCA1	CANAL	0.4164	***	7.5409	4.632	3.8691	
9NOCA1	STRER	0.4525	***	10.0111	6.1493	5.1365	
9NOCA1	LEIIN	0.4497	***	8.4362	5.182	4.3285	
9NOCA1	CAEEL	0.4696	***	11.5222	7.0775	5.9119	
9NOCA1	DROME	0.4434	***	10.0851	6.1948	5.1745	
9NOCA1	TRYB2	0.487	***	9.4763	5.8208	4.8621	
9NOCA1	WUCBA	0.4879	***	11.4543	7.0358	5.877	
9NOCA1	PLAF7	0.5209	***	8.4945	5.2178	4.3584	
9NOCA1	ONCVO	0.4909	***	10.5863	6.5027	5.4317	
9NOCA1	SOYBN	0.4884	***	14.054	8.6327	7.2109	
9NOCA1	ARATH	0.4942	***	13.0643	8.0248	6.7031	
9NOCA1	BRUMA	0.4899	***	9.8658	6.0601	5.062	
9NOCA1	TRYCC	0.5026	***	12.8013	7.8632	6.5682	
9NOCA1	MAIZE	0.5328	***	15.0266	9.2301	7.7099	
9NOCA1	DANRE	0.4826	***	12.5725	7.7227	6.4508	
9NOCA1	ORYSJ	0.5356	***	14.9796	9.2012	7.6858	
9NOCA1	RAT	0.5092	***	12.5441	7.7052	6.4362	
9NOCA1	MOUSE	0.5205	***	12.8574	7.8976	6.5969	
9NOCA1	HUMAN	0.537	***	13.0082	7.9903	6.6743	
METJA	STAA8	0.0858	0.2645	0.9871	0.6064	0.5065	
METJA	SHIDS	0.1043	0.0645	1.2932	0.7943	0.6635	
METJA	PSEAE	0.1316	0.0051	1.7206	1.0569	0.8828	
METJA	ECOLI	0.0946	0.1104	1.1872	0.7293	0.6091	
METJA	NEIG1	0.1559	0.0075	1.6478	1.0122	0.8455	
METJA	SALTY	0.1213	0.0151	1.5459	0.9496	0.7932	
METJA	MYCLE	0.213	***	2.13	1.3083	1.0929	
